Gene	featureScore	Group	prob
ENSG00000054654	0.0649773768919293	1	0.490503490605084
ENSG00000054690	0.111748901223773	2	0.570212339717228
ENSG00000054803	0.146326391716151	3	0.600080665042676
ENSG00000055732	0.0109557872069379	3	0.371175885687774
ENSG00000056558	0.0148591230179239	2	0.403815021486331
ENSG00000056736	0.0207631491986645	1	0.436139749141179
ENSG00000057294	0.0550935803270582	3	0.441651045828904
ENSG00000057468	0.00569320694902475	1	0.359447797500243
ENSG00000057704	0.103294057440477	2	0.560899144324112
ENSG00000058453	0.0428423947917413	1	0.47807740062678
ENSG00000059377	0.035802398003398	2	0.467113867499827
ENSG00000059378	0.0291298905966707	2	0.410314144728861
ENSG00000059588	0.034623023194171	3	0.466629608424796
ENSG00000060138	0.0990140466610235	1	0.501031636218131
ENSG00000060140	0.137797310155147	3	0.602115348319608
ENSG00000060558	0.0160958443560371	3	0.418169897725517
ENSG00000060982	0.128107515892916	3	0.548231581541877
ENSG00000061273	0.0408848611538812	1	0.469377004347403
ENSG00000061656	0.00897210151668237	1	0.369774597925458
ENSG00000061918	0.152708190902182	3	0.605690086313964
ENSG00000061938	0.0305799380790227	1	0.440704860628328
ENSG00000062524	0.06543691579116	1	0.428786566282099
ENSG00000062822	0.013496655277635	2	0.376211974044325
ENSG00000063169	0.0736464834730922	1	0.525283635383815
ENSG00000064201	0.00303416538165635	2	0.371696274576033
ENSG00000064300	0.0630114482516119	2	0.512239370749307
ENSG00000064393	0.0602774577257177	2	0.478247842040724
ENSG00000064666	0.0207969458913224	2	0.395753036142311
ENSG00000064687	0.0436007502985634	1	0.469184856769198
ENSG00000064787	0.0885150728220255	2	0.54736175279903
ENSG00000064886	0.235645001197646	2	0.685780867270722
ENSG00000064932	0.0645816555181458	1	0.452238768133314
ENSG00000064961	0.0351436432426391	2	0.432906022432623
ENSG00000064989	0.000946999657179592	2	0.352267813596158
ENSG00000065154	0.117696108245621	3	0.542792093503596
ENSG00000065320	0.0440161555760145	1	0.422213324791092
ENSG00000065325	0.0717601364804739	3	0.4975290584446
ENSG00000065361	0.13991512278766	2	0.594480172324299
ENSG00000065371	0.00748445740069736	3	0.393564411222725
ENSG00000065600	0.0822182698585869	2	0.505597127049587
ENSG00000065675	0.084901922898851	2	0.464779621143887
ENSG00000065809	0.147912877258309	2	0.601357007821543
ENSG00000065911	0.0107730119102659	2	0.406758638786443
ENSG00000065989	0.0350320866368472	3	0.434207128064747
ENSG00000066056	0.0624600246147183	1	0.504562229056307
ENSG00000066294	0.116657365694251	2	0.580103229730997
ENSG00000066322	0.118040125780901	2	0.559766607661444
ENSG00000066336	0.0317895333457108	2	0.445722850536108
ENSG00000066468	0.0322194829615647	2	0.460364154726675
ENSG00000067064	0.0621598523967544	3	0.488936449996273
ENSG00000067066	0.0503455090751905	2	0.438598573454573
ENSG00000067182	0.0560675127599737	1	0.460268871946364
ENSG00000068001	0.0229981896151155	1	0.440241708688291
ENSG00000068024	0.0240365789664881	1	0.440602204943748
ENSG00000068078	0.0117021831760171	1	0.407925897183616
ENSG00000068079	0.00888603852624514	2	0.388181528909536
ENSG00000068650	0.0324465043356956	2	0.44532837522788
ENSG00000068724	0.029960686416741	2	0.420238615741477
ENSG00000068976	0.00950675256268085	1	0.390283579999154
ENSG00000069122	0.0273299255863084	1	0.438362792998492
ENSG00000069188	0.00388548755174778	1	0.376367679507134
ENSG00000069399	0.0241655347744104	1	0.443006363883137
ENSG00000069431	0.00665604882716364	2	0.38869225927378
ENSG00000069696	0.00958091041071096	1	0.401868860595103
ENSG00000069702	0.0186705345332147	1	0.426348284614042
ENSG00000069869	0.0208548756624737	1	0.394788344303945
ENSG00000069974	0.00766129614371203	1	0.367061366614219
ENSG00000070159	0.0932438274198868	3	0.553382330603728
ENSG00000070190	0.0254316805511497	2	0.434804160845596
ENSG00000070214	0.0759460167042375	2	0.504915700221442
ENSG00000070526	0.008889456453957	1	0.400102816354841
ENSG00000070729	0.136582127771113	3	0.489367934884045
ENSG00000070759	0.0290159651138656	2	0.452528347875246
ENSG00000071054	0.0321182452166763	2	0.459316595771062
ENSG00000071205	0.0116353834202899	3	0.381429898826968
ENSG00000071246	0.0184635650191157	2	0.403964240610071
ENSG00000071282	0.00198373323903045	2	0.363059614237819
ENSG00000071967	0.00585696306773253	2	0.37850462666353
ENSG00000071991	0.170418902030993	2	0.608216232272833
ENSG00000072163	0.0567230559538665	1	0.487885943341176
ENSG00000072195	0.0396740349484698	1	0.464541375189454
ENSG00000072274	0.0187852433483556	3	0.430890543699648
ENSG00000072310	0.0190438693179418	2	0.430400770852571
ENSG00000072657	0.10561702920875	3	0.568515475063869
ENSG00000072694	0.00956129019094853	2	0.394311450922279
ENSG00000072786	0.0318311217563626	2	0.405051666966102
ENSG00000072864	0.0914421850343944	2	0.546108953908396
ENSG00000072952	0.034971883541228	1	0.427151578328123
ENSG00000073060	0.0246548213265931	1	0.427192265919087
ENSG00000073150	0.0536697707008694	1	0.427349007915291
ENSG00000073331	0.0386726771897521	2	0.467679367936898
ENSG00000073350	0.0347236463642021	2	0.461035850284556
ENSG00000073417	0.0578323583304408	2	0.500193797757854
ENSG00000073605	0.0491368784783773	1	0.484162671661875
ENSG00000073737	0.0379441305514825	2	0.423470880655344
ENSG00000073792	0.0201806148600702	1	0.414191619823892
ENSG00000073849	0.0197737732339457	2	0.431426253762069
ENSG00000074047	0.0449072173937864	1	0.484624582609966
ENSG00000074181	0.111793575902282	1	0.56120188390298
ENSG00000074219	0.050412072444497	1	0.494751816327024
ENSG00000074276	0.0370546336092102	1	0.409558287193912
ENSG00000074370	0.00786147361458367	1	0.380213489293682
ENSG00000074706	0.165198389265848	3	0.62081307165073
ENSG00000074855	0.0201227518319171	1	0.434074064134021
ENSG00000075213	0.106887848365434	3	0.541892115011057
ENSG00000075223	0.0569897651830129	3	0.45486199177517
ENSG00000075234	0.032525304336375	1	0.393969214582644
ENSG00000075290	0.00394761473564964	3	0.376782772254589
ENSG00000075426	0.0614073267556751	1	0.495277162839423
ENSG00000075461	0.00749571750624001	1	0.3941347426852
ENSG00000075651	0.108386583949702	2	0.561150081711243
ENSG00000075884	0.0161101427949637	2	0.421921765980117
ENSG00000076067	0.085543751680458	1	0.52987056454946
ENSG00000076382	0.044681715955613	1	0.454444491146269
ENSG00000076706	0.0158179535316049	2	0.422074244985613
ENSG00000076826	0.0532949148216455	1	0.410596712252362
ENSG00000076928	0.047394596560665	1	0.412507160731598
ENSG00000076944	0.0114756499456597	2	0.38545815217653
ENSG00000077150	0.0606859154875222	1	0.463991651595348
ENSG00000077238	0.107230555925116	1	0.486639424329812
ENSG00000077327	0.043004697497601	3	0.465283048864278
ENSG00000077420	0.092452873153911	2	0.548665451969829
ENSG00000077942	0.0336696210562242	1	0.464714610803606
ENSG00000077943	0.0225334339984561	1	0.415112409987599
ENSG00000078177	0.0127900473237472	3	0.382213959939671
ENSG00000078269	0.0383105163059571	2	0.456656229384223
ENSG00000078401	0.018288340963915	1	0.428227007793237
ENSG00000078804	0.0989298248055768	2	0.543069188163438
ENSG00000078814	0.00271798764370257	2	0.368122612047326
ENSG00000079101	0.0375058930557023	3	0.463774052605148
ENSG00000079308	0.087773742395876	2	0.430820991740235
ENSG00000079335	0.0199510322108482	1	0.429949313364815
ENSG00000079337	0.0176964669180731	1	0.389769312962657
ENSG00000079432	0.0319887878974335	1	0.461443478357834
ENSG00000079435	0.0696480770426459	2	0.522224245878877
ENSG00000079931	0.051655931186627	3	0.487661753039807
ENSG00000080031	0.116695298289803	2	0.566120070334959
ENSG00000080200	0.0376170924757909	2	0.472414089161013
ENSG00000080224	0.0814340287718135	3	0.515033580217005
ENSG00000080493	0.0116758415504633	3	0.386067850645926
ENSG00000080573	0.0494967302041956	1	0.487080249149871
ENSG00000080603	0.0101320054287064	1	0.404695071077267
ENSG00000080822	0.146651217269275	2	0.579653993737776
ENSG00000080845	0.0609017744863617	1	0.435219207538355
ENSG00000080854	0.0749716420300031	1	0.515681252286658
ENSG00000080986	0.00527598447877653	3	0.372747273121575
ENSG00000081052	0.0294884885142878	1	0.448166112730305
ENSG00000081237	0.0710837737887035	2	0.525746159668418
ENSG00000081277	0.0233524349453168	3	0.396373031651321
ENSG00000081320	0.0177259130214498	1	0.415626567538314
ENSG00000081479	0.236365100252385	2	0.685420718340462
ENSG00000082074	0.100251413157296	2	0.562595980463052
ENSG00000082175	0.020413649591724	1	0.422037639366196
ENSG00000082438	0.0250790340456419	1	0.440171325375329
ENSG00000082497	0.0697863059054497	3	0.508321481766428
ENSG00000082556	0.0540070168062519	3	0.500416807769329
ENSG00000082781	0.0500251337453663	1	0.430566096896218
ENSG00000083444	0.0253917567961938	1	0.42900983471057
ENSG00000084093	0.0455712876690225	2	0.465744981361417
ENSG00000084110	7.25634378710982e-05	1	0.338092735032088
ENSG00000084453	0.147494754154884	2	0.601072246528216
ENSG00000084636	0.0115536603356301	2	0.391681074899289
ENSG00000084674	0.018877784941518	2	0.398688631779445
ENSG00000085117	0.0421947464787626	2	0.479869734555303
ENSG00000085265	0.00974086707077981	1	0.402406411305139
ENSG00000085276	0.100895426106064	1	0.543459839126299
ENSG00000085465	0.0207897545763072	3	0.410393066465477
ENSG00000085514	0.0122859917781388	1	0.373263461876919
ENSG00000085563	0.0316975179908483	1	0.459544762581665
ENSG00000085872	0.0241459186605635	1	0.427190051066417
ENSG00000085999	0.00946856896703829	1	0.402001657359927
ENSG00000086062	0.0382497048012223	1	0.422216845511332
ENSG00000086205	0.25960786952186	2	0.656871694476177
ENSG00000086288	0.0093864693543596	2	0.38665309435692
ENSG00000086289	0.136645850582593	3	0.590972739677965
ENSG00000086300	0.2251937068943	3	0.654832329458869
ENSG00000086544	0.0146070708606155	1	0.41382479916182
ENSG00000086570	0.00364225723101685	3	0.37425791225264
ENSG00000086730	0.0550646021295917	2	0.489686665598199
ENSG00000087077	0.0198440696195865	2	0.386261498776018
ENSG00000087086	0.0266578308882512	2	0.432505477766237
ENSG00000087116	0.069396956309802	1	0.510092349547081
ENSG00000087237	0.000101845160754621	1	0.340042165737848
ENSG00000087245	0.0323898452637541	2	0.437980440056798
ENSG00000087253	0.103875635919857	2	0.5234906766727
ENSG00000087266	0.0380478870165498	1	0.431820897006412
ENSG00000087303	0.00752168124376917	2	0.384957062786774
ENSG00000087903	0.041520262835779	1	0.472276478836997
ENSG00000088038	0.0396728621537359	1	0.472903937315076
ENSG00000088053	0.0363139637869848	1	0.45915347813726
ENSG00000088320	0.00129607193917414	3	0.355018184206931
ENSG00000088340	0.0546375447661019	1	0.485829263263852
ENSG00000088827	0.0330930715630997	2	0.406358184940388
ENSG00000088836	0.0268155418889647	1	0.439701976648157
ENSG00000088881	0.0191529032479575	1	0.395970019437447
ENSG00000088882	0.00550990866809531	1	0.384802889103947
ENSG00000089012	0.00305741539060134	3	0.367549819706274
ENSG00000089041	0.0366038613349514	2	0.450219119649153
ENSG00000089127	0.0250532345080267	2	0.446444041241372
ENSG00000089159	0.099220798653214	1	0.493205038116524
ENSG00000089169	0.0827136107488449	3	0.527710896988775
ENSG00000089225	0.00459619022102042	3	0.379606716207181
ENSG00000089280	0.000163736115164959	1	0.340386988755451
ENSG00000089327	0.033249086104256	1	0.3969913074217
ENSG00000089558	0.0491014009332315	3	0.412441793428503
ENSG00000089847	0.0447549555621022	1	0.406482099070839
ENSG00000090006	0.0164841216849222	1	0.423660332657716
ENSG00000090104	0.116788104973899	2	0.56968310855591
ENSG00000090339	0.0402138560651071	1	0.413675703737904
ENSG00000090376	0.0595444593066745	1	0.482588525894154
ENSG00000090382	0.00870260346337748	2	0.39650552482937
ENSG00000090402	0.01357101322064	3	0.415978792516575
ENSG00000090924	0.0403010588078406	1	0.450476565799491
ENSG00000090975	0.0776249112799621	1	0.478006703900375
ENSG00000091137	0.0706509141194233	3	0.521306511920493
ENSG00000091409	0.0159342153688272	2	0.37846708878998
ENSG00000091436	0.0167861858797475	1	0.40993861596509
ENSG00000091513	0.203919568879458	2	0.624492616452171
ENSG00000091592	0.000338699065966952	1	0.341494349834952
ENSG00000091656	0.0170319823943366	2	0.412575707429641
ENSG00000091664	0.2194837039162	3	0.667857279439838
ENSG00000091879	0.0719365631602122	1	0.501976157492439
ENSG00000091986	0.0388545818930252	2	0.474257455544648
ENSG00000092421	0.0492694206751414	2	0.480646944224735
ENSG00000092529	0.126009620719909	2	0.577132823839572
ENSG00000092607	0.0452344812042366	1	0.485756523716419
ENSG00000092621	0.0225900308838023	2	0.44029928514721
ENSG00000092758	0.0855840023293276	2	0.544165476705336
ENSG00000092820	0.00592308210787296	1	0.383772961366525
ENSG00000092871	0.0514403732323945	2	0.492164220176369
ENSG00000092929	0.0523066628906886	2	0.422466059627376
ENSG00000092969	0.00724660129141586	1	0.393339612651601
ENSG00000093009	0.000326582072620707	1	0.342862835014298
ENSG00000093072	0.0343160444895533	2	0.46550479158667
ENSG00000094796	0.0247446003598896	3	0.416904880660745
ENSG00000094963	0.0113481310547174	1	0.408626742164241
ENSG00000095066	0.0363737328298176	1	0.458646099110313
ENSG00000095303	0.0595677287295517	2	0.497984013605273
ENSG00000095383	0.0408275465621027	2	0.462167154099567
ENSG00000095397	0.0712491413341727	2	0.5016247987507
ENSG00000095585	0.0185467967631756	2	0.410061756113137
ENSG00000095627	0.0186706439044494	3	0.421360295678787
ENSG00000095739	0.0249419761039888	2	0.442642415185707
ENSG00000095917	0.0054712361896051	3	0.380284501939373
ENSG00000095932	0.0400938212032856	3	0.476951333424041
ENSG00000095970	0.125299558130831	2	0.589836196529552
ENSG00000096060	0.0223822784736945	1	0.419458809642093
ENSG00000096088	0.00982300306026385	3	0.393672057410459
ENSG00000096092	0.119929295560642	3	0.55864143688368
ENSG00000096433	0.0712824006442064	1	0.512898611330442
ENSG00000096696	0.173689588102761	1	0.636141920400042
ENSG00000099194	0.0663999593958906	2	0.497350967280663
ENSG00000099260	0.0288536528504865	1	0.453885197297209
ENSG00000099282	0.123735414697853	2	0.575053585349372
ENSG00000099331	0.0536482059728579	2	0.451740118537872
ENSG00000099338	0.012583399957753	2	0.375329018656248
ENSG00000099377	0.00603447089572418	1	0.361171169357373
ENSG00000099381	0.0480325017360901	1	0.490868905806371
ENSG00000099622	0.0292784126494597	3	0.403164385771031
ENSG00000099822	0.0116855832330023	1	0.393287131784866
ENSG00000099860	0.0102201404959206	1	0.401475615667374
ENSG00000099875	0.0784028970053071	1	0.529074503037535
ENSG00000099954	0.0473553745938813	2	0.467721987448528
ENSG00000099985	0.00441073629770217	2	0.379540201124934
ENSG00000099994	0.0542442988733481	1	0.47604079099553
ENSG00000099998	0.0654290514242831	1	0.469223394085064
ENSG00000100033	0.0138407207943648	1	0.414490119370262
ENSG00000100055	0.0349839435237229	2	0.466082850681693
ENSG00000100060	0.0414458785853213	2	0.408088696722448
ENSG00000100065	0.0181095085140396	1	0.428245260580257
ENSG00000100106	0.0379573731210576	1	0.427703753420443
ENSG00000100139	0.0481560920887625	2	0.483926617206257
ENSG00000100146	0.10352401377656	2	0.564056551575229
ENSG00000100156	0.0296002091669242	2	0.452410445798486
ENSG00000100181	0.042834763657253	2	0.481982638989298
ENSG00000100191	0.0113272021179284	1	0.39207833450963
ENSG00000100197	0.0232291217076992	1	0.440057978061558
ENSG00000100234	0.00279251395325086	1	0.368358076575866
ENSG00000100242	0.0300222115902959	2	0.456287634189935
ENSG00000100285	0.133843507309366	3	0.598812263002509
ENSG00000100292	0.0725732570926773	2	0.508750854743524
ENSG00000100297	0.0422527846893356	2	0.477425225811334
ENSG00000100300	0.0323073089633938	2	0.456150285325808
ENSG00000100302	0.0623566463307522	3	0.439016935873824
ENSG00000100336	0.0309241436061923	1	0.424620577425775
ENSG00000100342	0.0238126381921649	1	0.443135229092135
ENSG00000100345	0.0269694100034484	1	0.439022888824938
ENSG00000100346	0.0656398464386749	1	0.448358990903867
ENSG00000100362	0.213423598943925	3	0.641944101473357
ENSG00000100365	0.0166063268680225	2	0.418704698395609
ENSG00000100368	0.0319750732105488	2	0.419814355817629
ENSG00000100376	0.0158673034527359	1	0.421292691839146
ENSG00000100385	0.000763573525016659	3	0.352635682379256
ENSG00000100399	0.0879071838956423	2	0.545805887673999
ENSG00000100439	0.0290107553837393	2	0.399539869621798
ENSG00000100504	0.0228935250952061	1	0.399914494059241
ENSG00000100558	0.000492791250681801	3	0.343446899347004
ENSG00000100599	0.0530996035902954	1	0.43053440068054
ENSG00000100604	0.0577836265404442	3	0.500742618241634
ENSG00000100625	0.0257391299021137	3	0.403002529019659
ENSG00000100767	0.0447457682376183	1	0.485222794549488
ENSG00000100842	0.0600845592690588	2	0.508952291303824
ENSG00000100906	0.0187608426272045	1	0.417828851308921
ENSG00000100968	0.0422145990853289	1	0.480350916554238
ENSG00000100979	0.0110163977109691	1	0.387505042727543
ENSG00000101049	0.136378239107666	2	0.569632884569478
ENSG00000101096	0.0362565339173087	2	0.418532602587134
ENSG00000101144	0.00615918045159514	2	0.364812837245205
ENSG00000101180	0.0487234180090524	1	0.414850489001528
ENSG00000101187	0.169077399268827	1	0.63164620939647
ENSG00000101194	0.0138511105057439	1	0.386693983838003
ENSG00000101198	0.0270401663091216	2	0.439855101056676
ENSG00000101203	0.0191482423268794	1	0.380934807276499
ENSG00000101204	0.0215029557004166	1	0.403241750587805
ENSG00000101222	0.0356596874803168	3	0.466120559610059
ENSG00000101265	0.10477232150803	2	0.563501103500996
ENSG00000101276	0.101166382384366	1	0.560287577804921
ENSG00000101292	0.0512506321286663	3	0.495183230347573
ENSG00000101307	0.000526598533072797	3	0.3485710342903
ENSG00000101311	0.00498637454878326	1	0.363686396677059
ENSG00000101335	0.10777695021812	1	0.568369546748472
ENSG00000101336	0.0458199770390892	2	0.485811438496039
ENSG00000101384	0.0346008917018304	1	0.465705310073371
ENSG00000101608	0.00824226000250294	2	0.385293437585749
ENSG00000101670	0.0042261171718142	2	0.366852418615258
ENSG00000101680	0.0176049026171858	2	0.411485123149918
ENSG00000101695	0.0809197984441843	2	0.505218328778258
ENSG00000102468	0.166842761707992	3	0.62858868503312
ENSG00000102554	0.0558105196337612	3	0.460512885679858
ENSG00000102575	0.0173366084660982	2	0.425355041325988
ENSG00000102678	0.107830178614101	3	0.570941491804433
ENSG00000102699	0.0493867754467979	2	0.489647872998683
ENSG00000102755	0.0727317372912388	1	0.523896331313738
ENSG00000102760	0.0114826116086749	2	0.408289987725381
ENSG00000102802	0.0100883582218426	3	0.378550521263447
ENSG00000102854	0.00924851621546097	2	0.398740983121589
ENSG00000102934	0.132412450085788	2	0.562465716508383
ENSG00000103005	0.0127139307397597	1	0.392223498004236
ENSG00000103089	0.190209889863565	2	0.637614884490277
ENSG00000103148	0.0296600522164701	1	0.456283150173846
ENSG00000103150	0.0161742785236543	1	0.409701827648224
ENSG00000103154	0.0700644576620187	3	0.48138005014184
ENSG00000103196	0.0319701906636481	1	0.438302067914889
ENSG00000103226	0.0198762309231161	3	0.433770428168432
ENSG00000103227	0.0109669279777798	1	0.40696428792387
ENSG00000103241	0.0483386745855811	1	0.490280291554013
ENSG00000103257	0.0458001599715462	1	0.485312271701146
ENSG00000103260	0.020731650644665	1	0.395442900325526
ENSG00000103316	0.218008778430149	3	0.664651251035098
ENSG00000103326	0.0520038410576033	1	0.494456694328071
ENSG00000103335	0.0612015132110348	1	0.474128112068926
ENSG00000103449	0.0532991427813823	2	0.48493681387291
